Region,Soil_Type,Rainfall_mm,Temperature_Celsius,Fertilizer_Used,Climate,Days_to_Harvest,Crop,Rotation_Crop,Yield_tons_per_hectare
South,Clay,443.34556573252075,23.345493256299825,1,Sunny,148,Barley,Mustard,3.988744727641988
West,Loam,711.8057022992074,23.680535813610355,1,Sunny,119,Maize,Cowpea,9.689603255438499
South,Loam,563.5632670677414,26.10225149477641,1,Rainy,146,Soybean,Sorghum,6.394683492284788
South,Silt,1282.1870746932002,23.925585256038588,1,Rainy,124,Rice,Green Gram,8.155800780370543
East,Sandy Loam,1106.873661771613,27.681390200955136,1,Sunny,158,Cotton,Soybean,6.899590209843716
South,Sand,541.7736113352786,22.791786140476955,1,Sunny,90,Maize,Groundnut,9.247176671946114
West,Sand,789.0183302640651,23.041513651156578,1,Sunny,96,Maize,Sweet Potato,8.471051198360184
North,Loam,1188.778254298348,27.56530062444248,1,Sunny,152,Cotton,Green Gram,6.76342788733135
East,Loam,676.1661944824253,24.57563031124758,1,Sunny,160,Barley,Lentil,3.3765637586861694
North,Sand,705.1262316731128,22.905949754346295,1,Sunny,113,Maize,Sweet Potato,8.631387372187927
North,Clay,568.5257937533959,19.0659968254544,1,Sunny,125,Barley,Pea,3.942996928658703
North,Silt,1664.1879145054172,23.241356797779613,1,Rainy,163,Rice,Chickpea,8.322149172892713
West,Black Soil,907.501589262199,33.06403617232839,1,Sunny,159,Cotton,Green Gram,6.838234776938301
West,Silt,1330.2150648714976,31.351272585329525,1,Rainy,175,Rice,Green Gram,8.082711352302752
West,Sandy Loam,743.2777268289235,29.51239344180988,1,Sunny,175,Cotton,Wheat,6.79917989753555
West,Clay,506.1979155654618,14.236463480297676,1,Sunny,161,Wheat,Soybean,5.170276856141194
East,Clay,356.0447831851774,16.616082373761756,1,Sunny,130,Wheat,Soybean,4.810467589279317
North,Loam,753.8329670201215,27.97914159615894,1,Sunny,104,Soybean,Barley,6.417148453675089
West,Clay,817.3045401753018,23.167616770675266,1,Sunny,134,Soybean,Sorghum,6.066040547642305
North,Loam,620.0301610718287,28.636931247561403,1,Sunny,177,Cotton,Wheat,6.592427701590622
South,Sandy Loam,1114.1243616450565,26.176439881593254,1,Sunny,160,Cotton,Groundnut,7.308082821852621
East,Clay,1667.919998803627,29.520069098809124,1,Rainy,93,Rice,Mustard,8.30941744622526
North,Loam,291.86371890701224,12.3817340683311,1,Sunny,139,Barley,Pea,3.588780073902779
North,Loam,383.4204015774919,23.936703995096078,1,Sunny,125,Barley,Chickpea,4.747647976767406
East,Loam,607.3394795976326,22.4479120252527,1,Sunny,92,Maize,Potato,8.508969640506617
West,Silt,1100.6374785235334,23.59811169133917,1,Rainy,141,Rice,Chickpea,7.798292390487579
East,Loam,630.6516363194478,23.195247576917517,1,Sunny,106,Maize,Sweet Potato,9.649933207410516
East,Loam,306.8191337040262,20.79030830698064,1,Sunny,121,Barley,Chickpea,3.7559683448485033
North,Loam,1102.224675145764,27.792760884544105,1,Sunny,152,Cotton,Wheat,7.081916383042675
East,Clay,1303.9464012407238,29.797441857969247,1,Rainy,103,Rice,Mustard,8.637269258798355
West,Loam,654.4813246811113,20.459991118263716,1,Sunny,125,Barley,Chickpea,3.1692694699125745
West,Silt,638.1074813605778,25.78107248570403,1,Sunny,97,Maize,Groundnut,9.21511545842529
West,Loam,268.91110382713237,21.618753569970096,1,Sunny,145,Barley,Pea,4.13837900634961
South,Clay,621.7175732499574,21.091099876640648,1,Sunny,147,Barley,Mustard,4.603143190514157
East,Clay,797.6367989153082,14.222817976223949,1,Sunny,166,Wheat,Soybean,4.816266367872733
West,Clay,1241.893828258839,20.186060544159723,1,Rainy,141,Rice,Lentil,7.898775681075418
East,Clay,745.915919238962,10.722142539675302,1,Sunny,187,Wheat,Soybean,5.520068557617588
South,Loam,1193.4170150101045,31.26176171593138,1,Sunny,165,Cotton,Soybean,7.123442521909241
East,Sandy Loam,898.175006476524,28.556960938375394,1,Sunny,110,Soybean,Wheat,5.472532551216721
North,Loam,537.5429139293425,29.096268194365926,1,Rainy,124,Soybean,Wheat,6.020511377235883
East,Loam,1082.2070637117818,33.66014869152709,1,Rainy,135,Rice,Green Gram,7.478339474606862
North,Clay,742.8358314875015,26.31307553091989,1,Rainy,146,Soybean,Wheat,6.316031923516074
West,Clay,814.7001340617747,29.70766206474783,1,Rainy,91,Soybean,Barley,6.344244982724916
West,Loam,544.1831457805583,23.3722002343526,1,Sunny,201,Wheat,Chickpea,4.643837642059789
West,Clay,374.5664385060876,24.629924981713657,1,Sunny,148,Barley,Lentil,3.6781387708504756
West,Loam,463.4297891940672,19.68127673652354,1,Sunny,157,Barley,Lentil,3.226732841751083
West,Loam,402.4872922024382,22.433613834537567,1,Sunny,168,Barley,Mustard,3.806156549164538
North,Loam,1090.0093052704308,27.845623017628974,1,Sunny,166,Cotton,Wheat,7.4114621419655915
East,Loam,705.2521245282535,10.67280352035353,1,Sunny,130,Wheat,Mustard,5.094630633810964
East,Loam,785.6130577867425,26.079052140907038,1,Rainy,122,Soybean,Wheat,6.672462357403775
West,Clay,1636.401370183407,20.76703072163151,1,Rainy,136,Rice,Green Gram,7.912156464832911
South,Silt,740.1064637070219,23.963980617534197,1,Sunny,94,Maize,Groundnut,9.145905175582511
North,Clay,348.10800844914206,15.321569377539763,1,Sunny,158,Wheat,Pea,5.347242603395479
East,Sand,679.6077206957292,22.519382489657882,1,Sunny,108,Maize,Soybean,9.486272061811166
South,Sandy Loam,796.3925001098314,25.299915229264187,1,Sunny,105,Soybean,Maize,5.1538437345243615
West,Black Soil,869.3118430048249,25.843923805445424,1,Sunny,164,Cotton,Groundnut,7.718157266688687
East,Clay,691.3749891551638,22.684065444848603,1,Sunny,173,Wheat,Lentil,5.102897699784581
North,Clay,773.391095952476,16.696292746023733,1,Sunny,151,Wheat,Lentil,5.029389715002459
East,Loam,491.3200909926833,18.73298119891171,1,Sunny,176,Wheat,Soybean,4.918786824218615
West,Loam,693.7221530286837,18.403006054542015,1,Sunny,90,Maize,Soybean,9.286413261144665
West,Silt,691.070695236423,21.065437499231624,1,Sunny,116,Maize,Groundnut,8.988338134798404
West,Silt,1841.7233617446761,28.70332278177544,1,Rainy,154,Rice,Green Gram,7.828827203358598
South,Loam,1531.9127065242633,22.036835705959056,1,Rainy,115,Rice,Green Gram,8.134501400731075
South,Clay,260.5084433476837,21.8307769813523,1,Sunny,134,Barley,Lentil,4.189327954989135
North,Silt,1374.8035677817963,27.11009642724734,1,Rainy,95,Rice,Mustard,8.540239094277624
North,Loam,1961.135485407593,25.842228423536305,1,Rainy,111,Rice,Mustard,8.457987440436009
South,Clay,1761.90181260487,32.504749429063786,1,Rainy,140,Rice,Green Gram,7.561668146668588
South,Loam,478.35086475388397,20.80603517974332,1,Sunny,140,Barley,Mustard,4.375516168065264
West,Loam,383.5180208074173,16.66065623803304,1,Sunny,130,Wheat,Soybean,5.395627189554022
South,Clay,727.7509444729131,26.20660479824584,1,Sunny,128,Soybean,Wheat,6.000541929267388
West,Silt,1227.7497361032097,34.46043270748271,1,Rainy,100,Rice,Chickpea,8.403355788413048
South,Loam,1549.322479403174,20.866115778037607,1,Rainy,145,Rice,Mustard,7.501243336656188
North,Black Soil,877.6053630392362,34.80987378162685,1,Sunny,161,Cotton,Wheat,7.452279044645865
West,Silt,656.7332436216393,23.06440529120105,1,Sunny,112,Maize,Groundnut,9.003600942201933
North,Sand,768.3357670472697,22.10381348183943,1,Sunny,117,Maize,Groundnut,9.193523744777268
East,Loam,1109.2642103096214,32.809429504331334,1,Rainy,170,Rice,Lentil,8.740059059402475
East,Sandy Loam,365.22140429722947,12.400270645585822,1,Sunny,166,Barley,Pea,3.954775251042088
West,Silt,706.3166127291682,24.504362619284056,1,Sunny,111,Maize,Cowpea,8.433830717779802
South,Loam,611.5039489658212,22.10704963867203,1,Sunny,119,Soybean,Sorghum,6.191197050173894
North,Sand,500.6952643714442,18.397457425600482,1,Sunny,93,Maize,Soybean,8.701935871566285
West,Clay,1821.9266359399296,32.13774756708547,1,Rainy,90,Rice,Mustard,7.804438402520185
South,Clay,468.20067647491254,20.311095462043564,1,Sunny,194,Wheat,Lentil,5.181220165783415
North,Silt,1006.0887482398391,21.514117999662822,1,Rainy,105,Rice,Chickpea,7.577486343346581
West,Silt,515.0678034391922,18.65611651831113,1,Sunny,102,Maize,Potato,9.264706791076714
West,Sandy Loam,759.7008075093224,25.22026921223817,1,Sunny,156,Cotton,Soybean,7.391211195785591
North,Loam,962.0958576260272,28.57814084113549,1,Sunny,174,Cotton,Soybean,7.011579758730786
South,Sandy Loam,1092.8591949855559,30.546573480350958,1,Sunny,169,Cotton,Wheat,6.989451177089545
West,Loam,1082.375104531512,30.52500967407889,1,Sunny,153,Cotton,Soybean,7.637446835985449
East,Sandy Loam,613.7096371710066,21.33828362999693,1,Rainy,100,Soybean,Wheat,6.066232029387317
South,Loam,328.1111451165619,14.142543367313493,1,Sunny,157,Wheat,Chickpea,4.9020281139778685
South,Loam,864.2691034417036,11.240731922865303,1,Sunny,147,Wheat,Lentil,4.956644584466719
East,Clay,488.0087505510859,21.833987076640106,1,Sunny,134,Wheat,Lentil,5.343760563430921
East,Loam,546.4090725392678,20.422917492226812,1,Sunny,122,Soybean,Barley,6.336568970382932
East,Sand,576.2694151246087,25.879601038973547,1,Sunny,94,Maize,Soybean,8.408040059445877
East,Loam,619.2208834557773,21.053649222508565,1,Sunny,108,Soybean,Barley,6.104274313213203
West,Black Soil,900.2406874261208,29.327291360197044,1,Sunny,164,Cotton,Wheat,6.577589894869958
North,Sandy Loam,807.0270514071673,24.165044319038792,1,Sunny,125,Soybean,Sorghum,6.090815431396273
East,Sandy Loam,1128.094042752891,27.15740679176454,1,Sunny,162,Cotton,Green Gram,6.903053599824555
South,Sandy Loam,626.2509375053401,26.448326040223137,1,Sunny,117,Soybean,Barley,6.047329396675753
West,Loam,1367.785987756153,20.871379281205247,1,Rainy,143,Rice,Chickpea,7.6436725490024156
South,Loam,613.7282146015808,21.036109920921835,1,Sunny,111,Maize,Soybean,8.538011073919145
East,Loam,498.14566760184323,23.59098828529548,1,Sunny,143,Wheat,Mustard,5.427594400341093
South,Clay,804.9236128087755,24.549188895075872,1,Rainy,136,Soybean,Wheat,6.4973098709333525
South,Loam,284.3732252461552,16.97354420641826,1,Sunny,160,Barley,Pea,3.6172468161816536
North,Clay,1739.0265577879586,23.348950782577944,1,Rainy,146,Rice,Chickpea,8.138742136218802
West,Clay,1974.194443816357,32.70591240475849,1,Rainy,162,Rice,Mustard,8.681759017973466
West,Clay,424.25695090594274,12.284916784940183,1,Sunny,186,Wheat,Mustard,4.474838998471723
North,Sandy Loam,523.8865955883557,26.716422815460298,1,Rainy,115,Soybean,Barley,6.72791386224252
South,Sandy Loam,885.1073401012825,20.756050406167507,1,Sunny,106,Soybean,Sorghum,6.3453617717075055
South,Loam,768.7931134483831,18.67447599130541,1,Sunny,130,Wheat,Mustard,5.447078477097199
East,Sandy Loam,823.9440749442344,29.473952495864467,1,Rainy,113,Soybean,Maize,6.360129405553951
South,Clay,714.0579349427061,23.959102072698055,1,Sunny,203,Wheat,Soybean,4.274814744159194
South,Clay,617.795834367372,13.628399411693337,1,Sunny,180,Wheat,Pea,4.7558595507086725
South,Sandy Loam,1056.5126067086974,30.468596409751264,1,Sunny,163,Cotton,Soybean,7.019472406876457
North,Loam,629.9874171958072,33.436496640518236,1,Sunny,165,Cotton,Green Gram,7.646927795701407
West,Clay,543.5573255924156,26.365386467533543,1,Rainy,137,Soybean,Barley,6.692866537537871
West,Loam,575.3780876263792,23.790811068590088,1,Sunny,206,Wheat,Pea,5.171285486546022
North,Clay,409.7684754033812,21.078045043958447,1,Sunny,162,Barley,Lentil,4.919949477423863
South,Silt,1718.331175372004,23.71010473728625,1,Rainy,154,Rice,Green Gram,7.829300222855185
South,Loam,649.6686993607825,18.108928050984968,1,Sunny,99,Maize,Potato,9.283223412401794
East,Sand,513.8170202569869,25.27271354120247,1,Sunny,97,Maize,Cowpea,9.322959056677377
North,Black Soil,617.5018581871586,29.80890146603009,1,Sunny,162,Cotton,Soybean,6.407387562507317
South,Clay,472.6038353160775,18.665363221564167,1,Sunny,126,Barley,Lentil,3.7261653478944536
East,Black Soil,1170.557156701529,30.771225860383208,1,Sunny,163,Cotton,Soybean,7.03855046912108
North,Sandy Loam,666.2415583629343,28.472716677218592,1,Sunny,147,Soybean,Maize,6.0200427696249745
East,Sand,725.531651911728,20.058249684603283,1,Sunny,90,Maize,Soybean,8.827727855363854
North,Clay,648.9733757935162,16.54921284653149,1,Sunny,170,Wheat,Mustard,5.275474638983592
North,Clay,652.3424361399628,24.30393467095527,1,Sunny,159,Barley,Lentil,4.199813496964195
West,Sand,663.3517307147683,19.840147974492407,1,Sunny,97,Maize,Soybean,8.88949715485122
West,Sandy Loam,642.6949711040597,25.690075926128163,1,Sunny,164,Cotton,Green Gram,6.9163325097788535
West,Clay,399.48596490202203,21.017034747159336,1,Sunny,143,Barley,Mustard,3.806245761666054
North,Loam,327.24196888121554,14.350437904733589,1,Sunny,188,Wheat,Mustard,4.765558385271227
West,Clay,517.3057528792369,20.846924108238312,1,Sunny,159,Wheat,Mustard,4.534359174372377
South,Clay,336.0034192732012,16.031098998455818,1,Sunny,170,Barley,Chickpea,4.056579497384441
East,Silt,1302.9309056404293,24.879427010345466,1,Rainy,114,Rice,Mustard,7.998393434262239
West,Black Soil,1199.7263512314566,29.05751168615061,1,Sunny,165,Cotton,Wheat,7.3049538879382085
West,Loam,548.681829323606,21.30744550853828,1,Sunny,151,Wheat,Lentil,4.786615948113832
East,Clay,325.453378924135,13.979892063332004,1,Sunny,187,Wheat,Soybean,4.762100871454399
South,Clay,1513.8544642067677,27.63335833386584,1,Rainy,125,Rice,Lentil,8.760431182442893
South,Loam,304.9137224448319,13.62662834284271,1,Sunny,176,Barley,Lentil,3.0827532038264835
North,Clay,501.3662725619056,24.677882025837107,1,Sunny,122,Wheat,Chickpea,5.428226623205649
East,Clay,1311.9840203264184,27.23750630353041,1,Rainy,121,Rice,Mustard,8.118798970599727
East,Clay,255.13809255433313,21.148097135177665,1,Sunny,133,Barley,Pea,3.6726347331441564
North,Clay,567.7869323335115,18.945777174617785,1,Sunny,159,Barley,Chickpea,3.7384303675834056
West,Loam,1176.9080033898508,32.144107636265986,1,Sunny,168,Cotton,Wheat,7.106068402506492
West,Loam,485.8727155254595,14.350682979436552,1,Sunny,141,Wheat,Lentil,4.572407037371019
West,Black Soil,943.0475898862492,33.32830376788271,1,Sunny,168,Cotton,Green Gram,6.686176690536179
North,Loam,507.91826333890174,23.906821109859393,1,Sunny,116,Soybean,Barley,5.9553424147183796
West,Clay,663.3028599695259,13.706973319920879,1,Sunny,152,Wheat,Pea,5.118210762821164
East,Silt,1205.4014084780292,25.72161562119967,1,Rainy,122,Rice,Lentil,8.518348569450984
East,Black Soil,1071.161286909609,31.011026956243285,1,Sunny,169,Cotton,Soybean,7.266526354166404
North,Clay,340.50152801029316,17.780514915708928,1,Sunny,136,Wheat,Pea,5.0839800501372086
North,Loam,713.8891817832936,30.821832300925898,1,Sunny,166,Cotton,Green Gram,6.593746480806832
South,Sandy Loam,467.3678639015005,15.490938828878896,1,Sunny,179,Barley,Mustard,4.625293395174449
East,Clay,327.4497712702499,24.03178870207445,1,Sunny,139,Barley,Chickpea,4.126172227346238
West,Clay,541.8271690534096,15.476226362148036,1,Sunny,153,Barley,Pea,4.215908415145574
North,Loam,701.6168116256761,23.252012705923367,1,Sunny,116,Maize,Potato,8.251542884586483
North,Sandy Loam,542.362321761503,21.5482861259772,1,Sunny,148,Soybean,Maize,5.945739225191075
West,Sandy Loam,824.1328806286092,25.50488944412408,1,Sunny,150,Cotton,Soybean,7.3218806522788675
West,Loam,874.5486090502903,15.98552976463652,1,Sunny,165,Wheat,Pea,4.954076093803849
North,Sandy Loam,604.9919653363152,29.335827926326143,1,Sunny,152,Cotton,Wheat,7.662933013524791
East,Sandy Loam,826.9009245467284,25.12726394261776,1,Sunny,115,Soybean,Sorghum,6.202745674372077
North,Clay,720.5205815168592,13.06036998607868,1,Sunny,158,Wheat,Chickpea,4.868388143302449
East,Sandy Loam,642.3884129953577,20.15813196232962,1,Sunny,137,Soybean,Maize,5.521466812339666
South,Sandy Loam,518.6930965840239,19.732441790811265,1,Sunny,149,Barley,Mustard,4.217999179985986
West,Clay,377.4871430912188,22.228003543642657,1,Sunny,122,Barley,Pea,3.7669682166039857
South,Clay,596.8341389074983,17.55744345463787,1,Sunny,125,Barley,Chickpea,3.8071854576379067
North,Clay,843.9295341565104,20.350079148068055,1,Sunny,110,Soybean,Maize,5.878630828199365
South,Clay,699.7727079467342,25.35025504598933,1,Sunny,126,Soybean,Sorghum,5.8887495839556285
West,Black Soil,959.3072400476634,27.010987274426675,1,Sunny,171,Cotton,Wheat,6.877158400023518
West,Sandy Loam,612.4152325524113,27.12960007858806,1,Rainy,139,Soybean,Wheat,5.419728860526588
North,Clay,1185.646704901243,29.963290774834526,1,Rainy,160,Rice,Green Gram,8.499259995465646
West,Loam,253.583982135453,24.019293719898464,1,Sunny,146,Barley,Mustard,3.80826243678063
East,Silt,1828.5555979060814,31.83939272479528,1,Rainy,144,Rice,Chickpea,8.866603460875766
South,Clay,649.408070759875,22.71498754181868,1,Rainy,122,Soybean,Wheat,5.4952987058550065
North,Clay,407.0005337688206,18.780792148147658,1,Sunny,124,Barley,Pea,4.2291579670956185
South,Loam,255.96296507675976,15.847257555162535,1,Sunny,166,Barley,Lentil,4.133022836396119
East,Sandy Loam,671.8434368529454,27.406261488943706,1,Sunny,91,Soybean,Wheat,6.247334398971638
South,Loam,807.1379722019835,29.142009255718303,1,Sunny,159,Cotton,Green Gram,6.595808168918897
East,Clay,707.689828312082,26.077526830956526,1,Rainy,128,Soybean,Sorghum,5.511330281386049
East,Sandy Loam,1175.9176816280733,31.163004859257242,1,Sunny,178,Cotton,Soybean,6.844719436953466
East,Sandy Loam,435.3391331878732,21.79673019969479,1,Sunny,148,Barley,Pea,3.8742374202794214
South,Loam,619.5024398495891,11.730919632683761,1,Sunny,168,Wheat,Mustard,4.4544104812459855
North,Sand,534.2857309993939,24.883208752133495,1,Sunny,92,Maize,Cowpea,8.9270767251248
South,Loam,814.3853414165045,20.09869659031797,1,Sunny,122,Wheat,Mustard,5.317058085922463
West,Loam,792.5266078813186,26.97275419053857,1,Rainy,90,Soybean,Wheat,6.6647145306885776
West,Clay,378.4789510533302,18.91050615807491,1,Sunny,148,Barley,Chickpea,4.225167414080604
East,Loam,434.3826563993226,20.421065028354448,1,Sunny,137,Barley,Chickpea,3.488838324475634
South,Black Soil,925.0565785605379,34.68065812050759,1,Sunny,177,Cotton,Wheat,6.7224234300269625
North,Loam,796.7653261873251,20.083935923685438,1,Sunny,118,Maize,Groundnut,8.489224445382307
South,Sandy Loam,417.6399731917979,12.893277810411492,1,Sunny,123,Barley,Chickpea,3.4148012129922747
West,Clay,420.65194173120204,22.807780180885608,1,Sunny,168,Barley,Lentil,3.809808118100168
West,Loam,1048.6576636617133,28.71522640062664,1,Rainy,162,Rice,Chickpea,8.069105547172628
East,Sandy Loam,1055.1011285498344,25.146282588776756,1,Sunny,168,Cotton,Wheat,7.099856040717171
North,Sandy Loam,856.1638068877314,27.49977798452071,1,Sunny,105,Soybean,Sorghum,6.038574868822754
West,Silt,673.6420263535822,23.691521918955488,1,Sunny,99,Maize,Potato,9.190318332074202
West,Black Soil,711.2236674495069,30.99771314970498,1,Sunny,151,Cotton,Groundnut,7.592984046152965
East,Loam,513.1006405746211,13.737457558336734,1,Sunny,170,Barley,Pea,4.409274119554103
West,Clay,715.4153534766349,13.960929770405782,1,Sunny,157,Wheat,Lentil,4.960886081708717
West,Clay,1694.6409588937277,23.280734194968908,1,Rainy,96,Rice,Chickpea,7.839930776334619
West,Sandy Loam,893.3222627273869,27.86708340707309,1,Rainy,126,Soybean,Barley,5.800693440197699
North,Loam,458.4026099756795,16.228614585010607,1,Sunny,154,Wheat,Mustard,5.488160272731085
North,Sandy Loam,1132.8709133604216,28.252906183617476,1,Sunny,178,Cotton,Green Gram,7.821573337622727
West,Sand,743.8140859679186,24.361540702024868,1,Sunny,95,Maize,Groundnut,9.325531861459202
West,Loam,636.1104719532532,24.969167866228034,1,Sunny,154,Barley,Chickpea,3.451542344854286
East,Clay,835.0265191216475,22.737685082525566,1,Sunny,173,Wheat,Lentil,4.093920796864628
